location_key,block,street_name,geocode_quality,matched_address,nearest_mrt_station,nearest_mrt_distance_reference_m,mrt_distance_model_eligible,nearest_mrt_distance_m
74|WHAMPOA DR,74,WHAMPOA DR,exact_building,74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074,BOON KENG,660.5893284574476,True,660.5893284574476
10|UPP BOON KENG RD,10,UPP BOON KENG RD,street,UPPER BOON KENG ROAD,KALLANG,277.6083246736874,False,
32|JLN BAHAGIA,32,JLN BAHAGIA,exact_building,32 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320032,BOON KENG,769.5404561537141,True,769.5404561537141
58|JLN MA'MOR,58,JLN MA'MOR,unresolved,,,,False,
95|WHAMPOA DR,95,WHAMPOA DR,exact_building,95 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320095,BOON KENG,633.5595575083603,True,633.5595575083603
19|ST. GEORGE'S RD,19,ST. GEORGE'S RD,exact_building,19 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 320019,BOON KENG,497.91811667781354,True,497.91811667781354
10|JLN BATU,10,JLN BATU,exact_building,10 JALAN BATU DI TANJONG RHU SINGAPORE 431010,MOUNTBATTEN,446.7040594714168,True,446.7040594714168
106|JLN RAJAH,106,JLN RAJAH,exact_building,106 JALAN RAJAH RAJAH COURT SINGAPORE 321106,TOA PAYOH,888.4095672781926,True,888.4095672781926
58|MARINE TER,58,MARINE TER,unresolved,,,,False,
15|HOLLAND DR,15,HOLLAND DR,exact_building,15 HOLLAND GROVE DRIVE HOLLAND GROVE PARK SINGAPORE 278862,DOVER,517.6531615440528,True,517.6531615440528
19|HOLLAND DR,19,HOLLAND DR,exact_building,19 HOLLAND DRIVE BUONA VISTA COURT SINGAPORE 271019,BUONA VISTA,388.26829501033814,True,388.26829501033814
110|C'WEALTH CRES,110,C'WEALTH CRES,unresolved,,,,False,
61|C'WEALTH DR,61,C'WEALTH DR,unresolved,,,,False,
14|GHIM MOH RD,14,GHIM MOH RD,exact_building,14 GHIM MOH ROAD SINGAPORE 270014,BUONA VISTA,224.0102097191388,True,224.0102097191388
243|SERANGOON AVE 2,243,SERANGOON AVE 2,exact_building,243 SERANGOON AVENUE 2 SINGAPORE 550243,SERANGOON,362.8058266776071,True,362.8058266776071
208|SERANGOON CTRL,208,SERANGOON CTRL,exact_building,208 SERANGOON CENTRAL SINGAPORE 550208,SERANGOON,376.97970927827726,True,376.97970927827726
411|TAMPINES ST 41,411,TAMPINES ST 41,exact_building,411 TAMPINES STREET 41 SGM MURNI,TAMPINES,525.3806449101746,True,525.3806449101746
424|TAMPINES ST 41,424,TAMPINES ST 41,exact_building,424 TAMPINES STREET 41 SUN PLAZA GARDENS SINGAPORE 520424,TAMPINES,558.5499947816463,True,558.5499947816463
468|TAMPINES ST 44,468,TAMPINES ST 44,exact_building,468 TAMPINES STREET 44 SINGAPORE 520468,TAMPINES EAST,378.8459476312174,True,378.8459476312174
422|TAMPINES ST 41,422,TAMPINES ST 41,exact_building,422 TAMPINES STREET 41 SUN PLAZA GARDENS SINGAPORE 520422,TAMPINES,458.9235866138928,True,458.9235866138928
465|TAMPINES ST 44,465,TAMPINES ST 44,exact_building,465 TAMPINES STREET 44 SINGAPORE 520465,TAMPINES EAST,313.6657051236064,True,313.6657051236064
803|TAMPINES AVE 4,803,TAMPINES AVE 4,exact_building,803 TAMPINES AVENUE 4 MY FIRST SKOOL,TAMPINES WEST,74.18597719071958,True,74.18597719071958
401|TAMPINES ST 41,401,TAMPINES ST 41,exact_building,401 TAMPINES STREET 41 SUN PLAZA GREEN SINGAPORE 520401,TAMPINES,280.71460134192137,True,280.71460134192137
459|TAMPINES ST 42,459,TAMPINES ST 42,exact_building,459 TAMPINES STREET 42 SINGAPORE 520459,TAMPINES EAST,217.8234905569969,True,217.8234905569969
842|TAMPINES ST 82,842,TAMPINES ST 82,exact_building,842 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520842,TAMPINES WEST,723.5463273522237,True,723.5463273522237
440|TAMPINES ST 43,440,TAMPINES ST 43,exact_building,440 TAMPINES STREET 43 SINGAPORE 520440,TAMPINES EAST,583.526687630933,True,583.526687630933
937|TAMPINES AVE 5,937,TAMPINES AVE 5,exact_building,937 TAMPINES AVENUE 5 TAMPINES PALMSPRING SINGAPORE 520937,TAMPINES WEST,389.1174693474934,True,389.1174693474934
228|LOR 8 TOA PAYOH,228,LOR 8 TOA PAYOH,exact_building,228 LORONG 8 TOA PAYOH TOA PAYOH EIGHT SINGAPORE 310228,BRADDELL,1271.808426581434,True,1271.808426581434
179|TOA PAYOH CTRL,179,TOA PAYOH CTRL,exact_building,179 TOA PAYOH CENTRAL TOA PAYOH CENTRAL SINGAPORE 310179,TOA PAYOH,313.2022348096426,True,313.2022348096426
140|POTONG PASIR AVE 3,140,POTONG PASIR AVE 3,exact_building,140 POTONG PASIR AVENUE 3 SINGAPORE 350140,POTONG PASIR,263.41904647264005,True,263.41904647264005
122|POTONG PASIR AVE 1,122,POTONG PASIR AVE 1,exact_building,122 POTONG PASIR AVENUE 1 SINGAPORE 350122,POTONG PASIR,394.8281011196576,True,394.8281011196576
28|MARSILING DR,28,MARSILING DR,exact_building,28 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730028,MARSILING,1112.170533750382,True,1112.170533750382
201|MARSILING DR,201,MARSILING DR,exact_building,201 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730201,MARSILING,1109.0738488568386,True,1109.0738488568386
110|WOODLANDS ST 13,110,WOODLANDS ST 13,exact_building,110 WOODLANDS STREET 13 SINGAPORE 730110,WOODLANDS,473.15361153692606,True,473.15361153692606
283|YISHUN AVE 6,283,YISHUN AVE 6,exact_building,283 YISHUN AVENUE 6 FICUS VALE SINGAPORE 760283,CANBERRA,1101.271756621337,True,1101.271756621337
224|YISHUN ST 21,224,YISHUN ST 21,exact_building,224 YISHUN STREET 21 YISHUN GARDENS SINGAPORE 760224,YISHUN,554.4519780635422,True,554.4519780635422
132|YISHUN ST 11,132,YISHUN ST 11,exact_building,132 YISHUN STREET 11 SINGAPORE 760132,YISHUN,534.7324312603105,True,534.7324312603105
762|YISHUN ST 72,762,YISHUN ST 72,exact_building,762 YISHUN STREET 72 SINGAPORE 760762,YISHUN,391.9096948097391,True,391.9096948097391
257|YISHUN RING RD,257,YISHUN RING RD,exact_building,257 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760257,YISHUN,689.6160865044994,True,689.6160865044994
739|YISHUN AVE 5,739,YISHUN AVE 5,exact_building,739 YISHUN AVENUE 5 NEE SOON CENTRAL SPRING SINGAPORE 760739,YISHUN,296.42018857241607,True,296.42018857241607
140|YISHUN RING RD,140,YISHUN RING RD,exact_building,140 YISHUN RING ROAD SINGAPORE 760140,YISHUN,504.37016656777007,True,504.37016656777007
260|YISHUN ST 22,260,YISHUN ST 22,exact_building,260 YISHUN STREET 22 SINGAPORE 760260,YISHUN,762.0575232570353,True,762.0575232570353
268|YISHUN ST 22,268,YISHUN ST 22,exact_building,268 YISHUN STREET 22 SINGAPORE 760268,YISHUN,943.158667516613,True,943.158667516613
725|YISHUN ST 71,725,YISHUN ST 71,exact_building,725 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760725,YISHUN,519.9466403763037,True,519.9466403763037
110|YISHUN RING RD,110,YISHUN RING RD,exact_building,110 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760110,YISHUN,797.7446640191341,True,797.7446640191341
774|YISHUN AVE 3,774,YISHUN AVE 3,exact_building,774 YISHUN AVENUE 3 SINGAPORE 760774,KHATIB,647.2928707040986,True,647.2928707040986
730|YISHUN ST 71,730,YISHUN ST 71,exact_building,730 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760730,YISHUN,425.27612419784094,True,425.27612419784094
760|YISHUN ST 72,760,YISHUN ST 72,exact_building,760 YISHUN STREET 72 SINGAPORE 760760,YISHUN,438.322058729896,True,438.322058729896
322|ANG MO KIO AVE 3,322,ANG MO KIO AVE 3,exact_building,322 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560322,ANG MO KIO,214.49337736652447,True,214.49337736652447
181|ANG MO KIO AVE 5,181,ANG MO KIO AVE 5,exact_building,181 ANG MO KIO AVENUE 5 KEBUN BARU LINK 2 SINGAPORE 560181,MAYFLOWER,341.960999332269,True,341.960999332269
512|BEDOK NTH AVE 2,512,BEDOK NTH AVE 2,exact_building,512 BEDOK NORTH AVENUE 2 KAKI BUKIT GREEN SINGAPORE 460512,BEDOK RESERVOIR,529.0165058299258,True,529.0165058299258
414|BEDOK NTH AVE 2,414,BEDOK NTH AVE 2,exact_building,414 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460414,BEDOK,642.8065745597772,True,642.8065745597772
183|BISHAN ST 13,183,BISHAN ST 13,exact_building,183 BISHAN STREET 13 SINGAPORE 570183,BISHAN,261.4111938163404,True,261.4111938163404
179|BISHAN ST 13,179,BISHAN ST 13,exact_building,179 BISHAN STREET 13 SINGAPORE 570179,BISHAN,327.4704088266337,True,327.4704088266337
163|BISHAN ST 13,163,BISHAN ST 13,exact_building,163 BISHAN STREET 13 SINGAPORE 570163,BISHAN,754.6068098908023,True,754.6068098908023
272|BT BATOK EAST AVE 4,272,BT BATOK EAST AVE 4,exact_building,272 BUKIT BATOK EAST AVENUE 4 GOMBAK PLACE SINGAPORE 650272,BUKIT BATOK,881.3439723990244,True,881.3439723990244
327|BT BATOK ST 33,327,BT BATOK ST 33,exact_building,327 BUKIT BATOK STREET 33 SINGAPORE 650327,BUKIT GOMBAK,602.0866415018058,True,602.0866415018058
331|BT BATOK ST 33,331,BT BATOK ST 33,exact_building,331 BUKIT BATOK STREET 33 SINGAPORE 650331,BUKIT GOMBAK,677.6440028647992,True,677.6440028647992
336|BT BATOK ST 32,336,BT BATOK ST 32,exact_building,336 BUKIT BATOK STREET 32 SINGAPORE 650336,BUKIT GOMBAK,742.2419153928166,True,742.2419153928166
366|BT BATOK ST 31,366,BT BATOK ST 31,exact_building,366 BUKIT BATOK STREET 31 SINGAPORE 650366,BUKIT GOMBAK,344.17916159506365,True,344.17916159506365
326|BT BATOK ST 33,326,BT BATOK ST 33,exact_building,326 BUKIT BATOK STREET 33 SINGAPORE 650326,BUKIT GOMBAK,556.3930498994765,True,556.3930498994765
113|BT MERAH VIEW,113,BT MERAH VIEW,street,128 BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 150128,TIONG BAHRU,534.469038432396,False,
23|KG BAHRU HILL,23,KG BAHRU HILL,unresolved,,,,False,
9|REDHILL CL,9,REDHILL CL,unresolved,,,,False,
269A|QUEEN ST,269A,QUEEN ST,exact_building,269A QUEEN STREET CHENG YAN COURT SINGAPORE 181269,BUGIS,214.9738536881342,True,214.9738536881342
328|CLEMENTI AVE 2,328,CLEMENTI AVE 2,exact_building,328 CLEMENTI AVENUE 2 SINGAPORE 120328,CLEMENTI,150.07689801867565,True,150.07689801867565
445|CLEMENTI AVE 3,445,CLEMENTI AVE 3,exact_building,445 CLEMENTI AVENUE 3 CLEMENTI CREST SINGAPORE 120445,CLEMENTI,201.8837673694106,True,201.8837673694106
375|CLEMENTI AVE 4,375,CLEMENTI AVE 4,exact_building,375 CLEMENTI AVENUE 4 SINGAPORE 120375,CLEMENTI,376.1123781080366,True,376.1123781080366
117|CLEMENTI ST 13,117,CLEMENTI ST 13,exact_building,117 CLEMENTI STREET 13 SUNSET WAY RESIDENCE SINGAPORE 120117,CLEMENTI,1201.8079115344176,True,1201.8079115344176
9|HAIG RD,9,HAIG RD,exact_building,9 HAIG ROAD HAIG VIEW SINGAPORE 430009,PAYA LEBAR,503.4425898830916,True,503.4425898830916
17|EUNOS CRES,17,EUNOS CRES,exact_building,17 EUNOS CRESCENT SINGAPORE 400017,EUNOS,446.9876119235443,True,446.9876119235443
54|CASSIA CRES,54,CASSIA CRES,exact_building,54 CASSIA CRESCENT SINGAPORE 390054,DAKOTA,426.3172280300224,True,426.3172280300224
347|UBI AVE 1,347,UBI AVE 1,exact_building,347 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400347,UBI,477.2555070690668,True,477.2555070690668
11|HAIG RD,11,HAIG RD,exact_building,11 HAIG ROAD HAIG VIEW SINGAPORE 430011,PAYA LEBAR,542.9979363797984,True,542.9979363797984
348|UBI AVE 1,348,UBI AVE 1,exact_building,348 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400348,UBI,428.75247103912767,True,428.75247103912767
330|UBI AVE 1,330,UBI AVE 1,exact_building,330 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400330,UBI,601.5577143607775,True,601.5577143607775
844|SIMS AVE,844,SIMS AVE,exact_building,844 SIMS AVENUE SINGAPORE 400844,EUNOS,208.50766447052908,True,208.50766447052908
6|HOUGANG AVE 3,6,HOUGANG AVE 3,exact_building,6 HOUGANG AVENUE 3 SINGAPORE 530006,HOUGANG,850.5949410740975,True,850.5949410740975
122|HOUGANG AVE 1,122,HOUGANG AVE 1,exact_building,122 HOUGANG AVENUE 1 SINGAPORE 530122,KOVAN,694.3335309883956,True,694.3335309883956
405|HOUGANG AVE 10,405,HOUGANG AVE 10,exact_building,405 HOUGANG AVENUE 10 HARMONY VIEW @ HOUGANG SINGAPORE 530405,HOUGANG,452.7210557284886,True,452.7210557284886
313|JURONG EAST ST 32,313,JURONG EAST ST 32,exact_building,313 JURONG EAST STREET 32 SINGAPORE 600313,CHINESE GARDEN,539.1739539156324,True,539.1739539156324
116|JURONG EAST ST 13,116,JURONG EAST ST 13,exact_building,116 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600116,CHINESE GARDEN,252.4391318772523,True,252.4391318772523
234|JURONG EAST ST 21,234,JURONG EAST ST 21,exact_building,234 JURONG EAST STREET 21 SINGAPORE 600234,JURONG EAST,660.9636360791063,True,660.9636360791063
309|JURONG EAST ST 32,309,JURONG EAST ST 32,exact_building,309 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600309,CHINESE GARDEN,601.6562155700675,True,601.6562155700675
524|JURONG WEST ST 52,524,JURONG WEST ST 52,exact_building,524 JURONG WEST STREET 52 SINGAPORE 640524,LAKESIDE,504.4077018993699,True,504.4077018993699
557|JURONG WEST ST 42,557,JURONG WEST ST 42,exact_building,557 JURONG WEST STREET 42 SINGAPORE 640557,LAKESIDE,1132.4770214516295,True,1132.4770214516295
23|BENDEMEER RD,23,BENDEMEER RD,exact_building,23 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330023,BOON KENG,195.87701271518984,True,195.87701271518984
63|KALLANG BAHRU,63,KALLANG BAHRU,exact_building,63 KALLANG BAHRU SINGAPORE 330063,GEYLANG BAHRU,364.91495491928816,True,364.91495491928816
97|GEYLANG BAHRU,97,GEYLANG BAHRU,exact_building,97 GEYLANG BAHRU SINGAPORE 330097,GEYLANG BAHRU,283.54085256208646,True,283.54085256208646
42|JLN BAHAGIA,42,JLN BAHAGIA,exact_building,42 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320042,BOON KENG,931.6731638842448,True,931.6731638842448
10|ST. GEORGE'S RD,10,ST. GEORGE'S RD,exact_building,10 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 320010,BOON KENG,457.01242586341885,True,457.01242586341885
102|JLN DUSUN,102,JLN DUSUN,exact_building,102 JALAN DUSUN AH HOOD GARDENS SINGAPORE 320102,TOA PAYOH,620.2158745704943,True,620.2158745704943
48A|DORSET RD,48A,DORSET RD,exact_building,48A DORSET ROAD DORSET VIEW SINGAPORE 211048,FARRER PARK,308.8363537988155,True,308.8363537988155
51|TANGLIN HALT RD,51,TANGLIN HALT RD,street,TANGLIN HALT ROAD,COMMONWEALTH,272.7634376583902,False,
203|SERANGOON CTRL,203,SERANGOON CTRL,exact_building,203 SERANGOON CENTRAL SINGAPORE 550203,SERANGOON,146.35902986869098,True,146.35902986869098
234|SERANGOON AVE 3,234,SERANGOON AVE 3,exact_building,234 SERANGOON AVENUE 3 SINGAPORE 550234,SERANGOON,478.2346948572322,True,478.2346948572322
245|SERANGOON AVE 2,245,SERANGOON AVE 2,exact_building,245 SERANGOON AVENUE 2 SINGAPORE 550245,SERANGOON,302.20261369469534,True,302.20261369469534
209|SERANGOON CTRL,209,SERANGOON CTRL,exact_building,209 SERANGOON CENTRAL SINGAPORE 550209,SERANGOON,430.88099468313186,True,430.88099468313186
205|SERANGOON CTRL,205,SERANGOON CTRL,exact_building,205 SERANGOON CENTRAL SINGAPORE 550205,SERANGOON,226.6698685722638,True,226.6698685722638
246|SERANGOON AVE 3,246,SERANGOON AVE 3,exact_building,246 SERANGOON AVENUE 3 SINGAPORE 550246,SERANGOON,226.42545359450827,True,226.42545359450827
105|TAMPINES ST 11,105,TAMPINES ST 11,exact_building,105 TAMPINES STREET 11 SINGAPORE 521105,TAMPINES,641.774171528387,True,641.774171528387
469|TAMPINES ST 44,469,TAMPINES ST 44,exact_building,469 TAMPINES STREET 44 SINGAPORE 520469,TAMPINES EAST,389.55488948026544,True,389.55488948026544
223|TAMPINES ST 24,223,TAMPINES ST 24,exact_building,223 TAMPINES STREET 24 SINGAPORE 521223,TAMPINES EAST,190.72871279551313,True,190.72871279551313
443|TAMPINES ST 43,443,TAMPINES ST 43,exact_building,443 TAMPINES STREET 43 SINGAPORE 520443,TAMPINES EAST,395.1722118983851,True,395.1722118983851
470|TAMPINES ST 44,470,TAMPINES ST 44,exact_building,470 TAMPINES STREET 44 SINGAPORE 520470,TAMPINES EAST,444.0034700925768,True,444.0034700925768
428|TAMPINES ST 41,428,TAMPINES ST 41,exact_building,428 TAMPINES STREET 41 MY WORLD PRESCHOOL LTD.,TAMPINES EAST,690.5350095528532,True,690.5350095528532
20|LOR 7 TOA PAYOH,20,LOR 7 TOA PAYOH,exact_building,20 LORONG 7 TOA PAYOH KIM KEAT PALM SINGAPORE 310020,TOA PAYOH,1092.738386139798,True,1092.738386139798
83|LOR 2 TOA PAYOH,83,LOR 2 TOA PAYOH,exact_building,83 LORONG 2 TOA PAYOH SINGAPORE 310083,TOA PAYOH,319.5182509751802,True,319.5182509751802
92|LOR 4 TOA PAYOH,92,LOR 4 TOA PAYOH,exact_building,92 LORONG 4 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 310092,BRADDELL,365.9390652457759,True,365.9390652457759
218|MARSILING CRES,218,MARSILING CRES,exact_building,218 MARSILING CRESCENT SINGAPORE 730218,WOODLANDS NORTH,1331.831808402904,True,1331.831808402904
26|MARSILING DR,26,MARSILING DR,exact_building,26 MARSILING DRIVE MARSILING GREEN SINGAPORE 730026,MARSILING,1024.6126638952342,True,1024.6126638952342
108|WOODLANDS ST 13,108,WOODLANDS ST 13,exact_building,108 WOODLANDS STREET 13 SINGAPORE 730108,WOODLANDS,465.933101962137,True,465.933101962137
734|YISHUN AVE 5,734,YISHUN AVE 5,exact_building,734 YISHUN AVENUE 5 NEE SOON CENTRAL VISTA SINGAPORE 760734,YISHUN,412.5331469599563,True,412.5331469599563
135|YISHUN ST 11,135,YISHUN ST 11,exact_building,135 YISHUN STREET 11 SINGAPORE 760135,YISHUN,438.3221184703359,True,438.3221184703359
263|YISHUN ST 22,263,YISHUN ST 22,exact_building,263 YISHUN STREET 22 SINGAPORE 760263,YISHUN,818.8657791430853,True,818.8657791430853
778|YISHUN AVE 2,778,YISHUN AVE 2,exact_building,778 YISHUN AVENUE 2 KHATIB VALE SINGAPORE 760778,KHATIB,486.52254991318085,True,486.52254991318085
720|YISHUN ST 71,720,YISHUN ST 71,exact_building,720 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760720,YISHUN,721.2092733355905,True,721.2092733355905
288|YISHUN AVE 6,288,YISHUN AVE 6,exact_building,288 YISHUN AVENUE 6 FICUS VALE SINGAPORE 760288,CANBERRA,912.168405692786,True,912.168405692786
277|YISHUN ST 22,277,YISHUN ST 22,exact_building,277 YISHUN STREET 22 FICUS VALE SINGAPORE 760277,YISHUN,929.8813889250812,True,929.8813889250812
547|ANG MO KIO AVE 10,547,ANG MO KIO AVE 10,exact_building,547 ANG MO KIO AVENUE 10 SINGAPORE 560547,ANG MO KIO,1048.9750021403918,True,1048.9750021403918
511|ANG MO KIO AVE 8,511,ANG MO KIO AVE 8,exact_building,511 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560511,ANG MO KIO,411.4297729901676,True,411.4297729901676
39|BEDOK STH RD,39,BEDOK STH RD,exact_building,39 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460039,BAYSHORE,877.5594951900356,True,877.5594951900356
520|BEDOK NTH AVE 1,520,BEDOK NTH AVE 1,exact_building,520 BEDOK NORTH AVENUE 1 SINGAPORE 460520,BEDOK,709.9137193666286,True,709.9137193666286
549|BEDOK NTH AVE 1,549,BEDOK NTH AVE 1,exact_building,549 BEDOK NORTH AVENUE 1 SINGAPORE 460549,BEDOK RESERVOIR,852.7165884649254,True,852.7165884649254
158|BEDOK STH AVE 3,158,BEDOK STH AVE 3,exact_building,158 BEDOK SOUTH AVENUE 3 MOUNT PLEASANT ANIMAL MEDICAL CENTRE (BEDOK),BAYSHORE,632.5516173312644,True,632.5516173312644
623|BEDOK RESERVOIR RD,623,BEDOK RESERVOIR RD,exact_building,623 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470623,BEDOK NORTH,140.49482604095726,True,140.49482604095726
118|BEDOK RESERVOIR RD,118,BEDOK RESERVOIR RD,exact_building,118 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470118,KAKI BUKIT,424.709812397202,True,424.709812397202
170|BEDOK STH RD,170,BEDOK STH RD,exact_building,170 BEDOK SOUTH ROAD PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 170 (KN),TANAH MERAH,683.3803390869342,True,683.3803390869342
311|SHUNFU RD,311,SHUNFU RD,exact_building,311 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570311,MARYMOUNT,213.31626218349305,True,213.31626218349305
113|BISHAN ST 12,113,BISHAN ST 12,exact_building,113 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570113,BISHAN,376.4456420805098,True,376.4456420805098
106|BISHAN ST 12,106,BISHAN ST 12,exact_building,106 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570106,BISHAN,500.2442057187533,True,500.2442057187533
193|BISHAN ST 13,193,BISHAN ST 13,exact_building,193 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570193,BISHAN,279.1519745216549,True,279.1519745216549
197|BISHAN ST 13,197,BISHAN ST 13,exact_building,197 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570197,BISHAN,223.55302949886791,True,223.55302949886791
118|BT BATOK WEST AVE 6,118,BT BATOK WEST AVE 6,exact_building,118 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650118,BUKIT BATOK,341.41871410568194,True,341.41871410568194
315|BT BATOK ST 32,315,BT BATOK ST 32,exact_building,315 BUKIT BATOK STREET 32 SINGAPORE 650315,BUKIT GOMBAK,585.5739573535569,True,585.5739573535569
234|BT BATOK EAST AVE 5,234,BT BATOK EAST AVE 5,exact_building,234 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650234,BUKIT BATOK,607.896672312658,True,607.896672312658
369|BT BATOK ST 31,369,BT BATOK ST 31,exact_building,369 BUKIT BATOK STREET 31 SINGAPORE 650369,BUKIT GOMBAK,127.11888490681652,True,127.11888490681652
362|BT BATOK ST 31,362,BT BATOK ST 31,exact_building,362 BUKIT BATOK STREET 31 SINGAPORE 650362,BUKIT GOMBAK,285.3700514925878,True,285.3700514925878
1|DELTA AVE,1,DELTA AVE,exact_building,1 DELTA AVENUE SINGAPORE 160001,GREAT WORLD,458.0450625364494,True,458.0450625364494
2|DELTA AVE,2,DELTA AVE,exact_building,2 DELTA AVENUE SINGAPORE 161002,GREAT WORLD,526.8256806754526,True,526.8256806754526
113|DEPOT RD,113,DEPOT RD,exact_building,113 DEPOT ROAD DEPOT HEIGHTS SINGAPORE 100113,LABRADOR PARK,1171.7030424543302,True,1171.7030424543302
4|TG PAGAR PLAZA,4,TG PAGAR PLAZA,exact_building,4 TANJONG PAGAR PLAZA SINGAPORE 081004,TANJONG PAGAR,239.28493749937996,True,239.28493749937996
12|TECK WHYE LANE,12,TECK WHYE LANE,exact_building,12 TECK WHYE LANE TECK WHYE HEIGHTS II SINGAPORE 680012,BUKIT PANJANG,459.10678163729494,True,459.10678163729494
349|CLEMENTI AVE 2,349,CLEMENTI AVE 2,exact_building,349 CLEMENTI AVENUE 2 SINGAPORE 120349,CLEMENTI,622.6002964633797,True,622.6002964633797
606|CLEMENTI WEST ST 1,606,CLEMENTI WEST ST 1,exact_building,606 CLEMENTI WEST STREET 1 SINGAPORE 120606,CLEMENTI,1060.458286090549,True,1060.458286090549
104|CLEMENTI ST 14,104,CLEMENTI ST 14,exact_building,104 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120104,CLEMENTI,943.38337828353,True,943.38337828353
4|JOO CHIAT RD,4,JOO CHIAT RD,exact_building,4 JOO CHIAT ROAD SINGAPORE 420004,EUNOS,614.2840568503259,True,614.2840568503259
8|HAIG RD,8,HAIG RD,exact_building,8 HAIG ROAD HAIG VIEW SINGAPORE 430008,PAYA LEBAR,549.725179113914,True,549.725179113914
346|UBI AVE 1,346,UBI AVE 1,exact_building,346 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400346,UBI,441.9308468731459,True,441.9308468731459
311|UBI AVE 1,311,UBI AVE 1,exact_building,311 UBI AVENUE 1 KAMPONG UBI GREENVILLE SINGAPORE 400311,UBI,380.7147796238045,True,380.7147796238045
322|UBI AVE 1,322,UBI AVE 1,exact_building,322 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400322,UBI,595.8376003978932,True,595.8376003978932
336|UBI AVE 1,336,UBI AVE 1,exact_building,336 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400336,UBI,517.7669521394363,True,517.7669521394363
123|PAYA LEBAR WAY,123,PAYA LEBAR WAY,exact_building,123 PAYA LEBAR WAY SINGAPORE 381123,MATTAR,416.18056664235655,True,416.18056664235655
119|HOUGANG AVE 1,119,HOUGANG AVE 1,exact_building,119 HOUGANG AVENUE 1 SINGAPORE 530119,KOVAN,716.5000917702846,True,716.5000917702846
322|HOUGANG AVE 5,322,HOUGANG AVE 5,exact_building,322 HOUGANG AVENUE 5 SINGAPORE 530322,HOUGANG,611.1504460716849,True,611.1504460716849
130|LOR AH SOO,130,LOR AH SOO,exact_building,130 LORONG AH SOO SINGAPORE 530130,KOVAN,967.9973429299764,True,967.9973429299764
120|HOUGANG AVE 1,120,HOUGANG AVE 1,exact_building,120 HOUGANG AVENUE 1 SINGAPORE 530120,KOVAN,662.5776742689847,True,662.5776742689847
355|HOUGANG AVE 7,355,HOUGANG AVE 7,exact_building,355 HOUGANG AVENUE 7 SINGAPORE 530355,HOUGANG,585.5584755659659,True,585.5584755659659
507|HOUGANG AVE 8,507,HOUGANG AVE 8,exact_building,507 HOUGANG AVENUE 8 SINGAPORE 530507,HOUGANG,485.85126373541345,True,485.85126373541345
707|HOUGANG AVE 2,707,HOUGANG AVE 2,exact_building,707 HOUGANG AVENUE 2 SINGAPORE 530707,HOUGANG,595.2489903988517,True,595.2489903988517
609|HOUGANG AVE 8,609,HOUGANG AVE 8,exact_building,609 HOUGANG AVENUE 8 SINGAPORE 530609,HOUGANG,747.3652234450919,True,747.3652234450919
